CustomerKey,FirstName,LastName,FullName,BirthDate,MaritalStatus,Gender,YearlyIncome,TotalChildren,NumberChildrenAtHome,Education,Occupation,HouseOwnerFlag,NumberCarsOwned,AddressLine1,DateFirstPurchase,CommuteDistance
11724,Jason,Carter,"Carter, Jason",15-04-1967 00:00,S,M,70000,0,0,Partial College,Skilled Manual,0,1,4848 Azalea Ave.,09-02-2016 00:00,2-5 Miles
11725,Jose,Li,"Li, Jose",17-09-1967 00:00,S,M,70000,0,0,Partial College,Skilled Manual,0,1,2033 Woodbury Place,03-04-2016 00:00,0-1 Miles
11726,Micah,Liang,"Liang, Micah",17-07-1967 00:00,S,M,70000,0,0,Partial College,Skilled Manual,0,1,4685 York Dr,12-10-2016 00:00,2-5 Miles
11727,Benjamin,Taylor,"Taylor, Benjamin",09-07-1967 00:00,S,M,60000,0,0,Graduate Degree,Professional,0,1,2078 Jennifer Way,14-10-2014 00:00,0-1 Miles
11728,Logan,White,"White, Logan",07-01-1960 00:00,M,M,60000,1,0,Partial College,Skilled Manual,1,1,5087 Bonita Ave.,13-06-2016 00:00,2-5 Miles
11729,Caleb,Campbell,"Campbell, Caleb",06-05-1960 00:00,M,M,60000,1,0,Partial College,Skilled Manual,1,1,1895 San Carlos Ave.,28-07-2016 00:00,2-5 Miles
11730,Emma,Torres,"Torres, Emma",02-10-1960 00:00,M,F,60000,1,0,Partial College,Skilled Manual,1,1,6062 Mota Dr.,12-05-2016 00:00,2-5 Miles
11731,Tanya,Gill,"Gill, Tanya",19-08-1960 00:00,M,F,60000,1,0,Partial College,Skilled Manual,1,1,8850 Thunderbird Drive,17-03-2016 00:00,2-5 Miles
11732,Erick,Sanchez,"Sanchez, Erick",08-02-1959 00:00,M,M,60000,1,0,Partial College,Skilled Manual,1,1,664 Book Pl,11-06-2016 00:00,2-5 Miles
11733,Kristi,Schmidt,"Schmidt, Kristi",27-07-1959 00:00,M,F,60000,1,0,Partial College,Skilled Manual,1,1,1536 Camino Verde Ct.,,2-5 Miles
11734,Omar,Chen,"Chen, Omar",25-08-1959 00:00,M,M,60000,1,0,Partial College,Skilled Manual,0,1,3181 Hacienda,23-06-2016 00:00,0-1 Miles
11735,Sydney,Gray,"Gray, Sydney",22-01-1959 00:00,M,F,60000,1,0,Partial College,Skilled Manual,1,1,1229 Apollo Way,28-02-2016 00:00,0-1 Miles
11736,Sebastian,Sanchez,"Sanchez, Sebastian",25-09-1959 00:00,M,M,60000,1,0,Partial College,Skilled Manual,0,1,7706 California St.,19-10-2016 00:00,0-1 Miles
11737,Megan,Martin,"Martin, Megan",08-02-1959 00:00,M,F,60000,4,3,Bachelors,Professional,1,0,8243 Gilardy Drive,18-02-2016 00:00,2-5 Miles
11738,Elijah,Alexander,"Alexander, Elijah",09-10-1959 00:00,M,M,60000,4,3,Bachelors,Professional,1,0,6933 Sutton Circle,06-02-2016 00:00,2-5 Miles
11739,Aaron,King,"King, Aaron",14-05-1959 00:00,M,M,70000,2,0,Graduate Degree,Professional,1,1,2243 W St.,17-01-2016 00:00,0-1 Miles
11740,Jan,Hall,"Hall, Jan",24-04-1959 00:00,M,F,70000,5,5,Graduate Degree,Professional,0,3,5793 West Road,08-03-2016 00:00,10+ Miles
11741,Tamara,Chander,"Chander, Tamara",26-07-1959 00:00,M,F,80000,4,0,Graduate Degree,Professional,1,0,6344 Dartmouth Way,17-10-2014 00:00,0-1 Miles
11742,Edward,Lewis,"Lewis, Edward",02-11-1958 00:00,S,M,60000,3,2,Bachelors,Professional,0,1,3508 Canning Road,05-10-2014 00:00,0-1 Miles
11743,Chase,Kelly,"Kelly, Chase",16-03-1958 00:00,M,M,60000,1,0,Bachelors,Professional,1,1,5940 Dleta Road,27-10-2014 00:00,0-1 Miles
11744,Stephanie,Campbell,"Campbell, Stephanie",07-09-1958 00:00,M,F,60000,1,0,Bachelors,Professional,1,1,6339 E. 108th Street,15-04-2016 00:00,2-5 Miles
11745,Allison,Gonzalez,"Gonzalez, Allison",13-10-1958 00:00,M,F,60000,1,0,Bachelors,Professional,1,1,3345 Macaroon Drive,12-10-2014 00:00,0-1 Miles
11746,Seth,Brooks,"Brooks, Seth",01-12-1958 00:00,S,M,60000,1,0,Bachelors,Professional,1,1,733 Eaker Way,01-02-2016 00:00,2-5 Miles
11747,Destiny,Davis,"Davis, Destiny",09-02-1958 00:00,M,F,70000,5,4,Graduate Degree,Professional,1,1,7121 Oakleaf Ct.,08-08-2016 00:00,2-5 Miles
11748,Blake,Hill,"Hill, Blake",18-07-1958 00:00,M,M,70000,5,4,Graduate Degree,Professional,1,1,1315 Norse Drive,09-06-2016 00:00,0-1 Miles
11749,Eduardo,Jackson,"Jackson, Eduardo",13-09-1969 00:00,M,M,80000,4,4,Graduate Degree,Management,0,1,5524 Virgil St,10-04-2016 00:00,0-1 Miles
11750,Latoya,She,"She, Latoya",24-03-1968 00:00,M,F,60000,2,2,Bachelors,Professional,1,1,2681 Black Walnut Ct.,14-07-2014 00:00,0-1 Miles
11751,Victoria,Gonzales,"Gonzales, Victoria",17-07-1970 00:00,M,F,80000,4,4,Graduate Degree,Management,1,1,1872 Walnut Avenue,08-07-2014 00:00,0-1 Miles
11752,Lauren,Bryant,"Bryant, Lauren",07-05-1970 00:00,M,F,80000,4,4,Graduate Degree,Management,1,1,7551 Santa Lucia,29-02-2016 00:00,0-1 Miles
11753,Felicia,Ortega,"Ortega, Felicia",18-03-1970 00:00,M,F,80000,4,4,Graduate Degree,Management,1,1,452 Rain Drop Circle,21-04-2016 00:00,0-1 Miles
11754,Janet,Ortega,"Ortega, Janet",08-07-1970 00:00,M,F,90000,2,0,Bachelors,Professional,1,0,4921 Oakwood Circle,16-07-2014 00:00,0-1 Miles
11755,Willie,Pal,"Pal, Willie",15-05-1968 00:00,M,M,60000,2,2,Bachelors,Professional,1,1,9893 Hastings Dr,02-06-2016 00:00,2-5 Miles
11756,Linda,Ortega,"Ortega, Linda",13-09-1968 00:00,S,F,60000,2,2,Bachelors,Professional,0,1,3544 Brush Creek Drive,28-07-2014 00:00,0-1 Miles
11757,Vincent,Cai,"Cai, Vincent",14-05-1968 00:00,M,M,70000,5,5,Bachelors,Professional,1,3,5917 Panoramic Avenue,27-02-2016 00:00,10+ Miles
11758,Colin,Yuan,"Yuan, Colin",22-12-1968 00:00,M,M,70000,5,5,Bachelors,Professional,1,3,1064 William Way,01-04-2016 00:00,10+ Miles
11759,Dawn,Nath,"Nath, Dawn",22-11-1969 00:00,M,F,110000,1,0,Graduate Degree,Management,0,1,6969 Eaker Way,10-07-2014 00:00,0-1 Miles
11760,Melody,Moreno,"Moreno, Melody",27-10-1967 00:00,M,F,70000,5,5,Bachelors,Professional,1,4,6312 San Ramon Road,02-04-2016 00:00,10+ Miles
11761,Edgar,Mehta,"Mehta, Edgar",19-04-1967 00:00,S,M,70000,5,5,Bachelors,Professional,1,4,4173 Willow Pass Road,05-08-2014 00:00,10+ Miles
11762,Randall,Gomez,"Gomez, Randall",24-08-1967 00:00,M,M,70000,5,5,Bachelors,Professional,1,4,1159 Lacassie Ave,07-08-2014 00:00,10+ Miles
11763,Ross,Fernandez,"Fernandez, Ross",11-02-1967 00:00,M,M,80000,5,5,Graduate Degree,Management,1,2,8461 Everett Ct,03-02-2016 00:00,0-1 Miles
11764,Jessie,Ramos,"Ramos, Jessie",17-07-1967 00:00,S,F,80000,5,5,Graduate Degree,Management,1,3,5613 Gary Drive,12-09-2014 00:00,0-1 Miles
11765,Marc,Torres,"Torres, Marc",11-10-1966 00:00,M,M,80000,5,5,Bachelors,Professional,1,3,1439 N. Michell Canyon Road,15-09-2014 00:00,0-1 Miles
11766,Candace,Raman,"Raman, Candace",04-07-1966 00:00,S,F,90000,0,0,Bachelors,Professional,0,0,1060 Mcelroy Court,22-09-2014 00:00,2-5 Miles
11767,Meagan,Madan,"Madan, Meagan",24-05-1966 00:00,S,F,90000,0,0,Bachelors,Professional,0,0,8250 11th Avenue,20-09-2014 00:00,2-5 Miles
11768,Clayton,Nara,"Nara, Clayton",08-10-1966 00:00,M,M,90000,2,0,Bachelors,Professional,1,0,4642 Peabody Road,06-09-2014 00:00,1-2 Miles
11769,Haley,Hernandez,"Hernandez, Haley",17-08-1973 00:00,S,F,50000,0,0,Graduate Degree,Skilled Manual,1,0,1671 Via Del Verdes,30-04-2016 00:00,0-1 Miles
11770,Peter,Nara,"Nara, Peter",23-08-1973 00:00,S,M,50000,0,0,Graduate Degree,Skilled Manual,0,0,6489 Kentucky Drive,09-08-2016 00:00,1-2 Miles
11771,Isaac,Rivera,"Rivera, Isaac",08-10-1973 00:00,S,M,50000,0,0,Graduate Degree,Skilled Manual,0,0,7962 Macalvey Drive,02-04-2016 00:00,1-2 Miles
11772,Cameron,Moore,"Moore, Cameron",24-01-1973 00:00,M,M,50000,1,0,Graduate Degree,Skilled Manual,1,0,5551 Silverado Dr.,10-10-2014 00:00,1-2 Miles
11773,Gavin,Diaz,"Diaz, Gavin",06-07-1973 00:00,S,M,50000,1,0,Graduate Degree,Skilled Manual,1,0,6082 Trafalgar Circle,25-10-2014 00:00,1-2 Miles
11774,Emma,Sanchez,"Sanchez, Emma",12-04-1973 00:00,M,F,50000,1,0,Graduate Degree,Skilled Manual,1,0,4996 Hillview Drive,28-10-2014 00:00,0-1 Miles
11775,Sierra,Roberts,"Roberts, Sierra",25-05-1973 00:00,S,F,50000,1,0,Graduate Degree,Skilled Manual,1,0,1721 Concord Blvd,05-10-2014 00:00,0-1 Miles
11776,Seth,Mitchell,"Mitchell, Seth",03-07-1973 00:00,M,M,50000,1,0,Graduate Degree,Skilled Manual,1,0,8125 Westbury Drive,07-10-2014 00:00,1-2 Miles
11777,Miranda,Long,"Long, Miranda",24-07-1972 00:00,S,F,40000,1,0,Graduate Degree,Skilled Manual,1,0,8970 Cash Avenue,16-10-2014 00:00,0-1 Miles
11778,Haley,Henderson,"Henderson, Haley",21-03-1971 00:00,S,F,60000,1,0,Graduate Degree,Skilled Manual,1,0,1019 Chance Drive,29-10-2014 00:00,0-1 Miles
11779,Sarah,Jackson,"Jackson, Sarah",19-07-1971 00:00,S,F,60000,1,0,Graduate Degree,Skilled Manual,1,0,1058 Park Blvd.,19-10-2014 00:00,1-2 Miles
11780,Jessica,Alexander,"Alexander, Jessica",20-11-1971 00:00,S,F,60000,1,0,Graduate Degree,Skilled Manual,1,0,3459 Tri-state Ave,17-10-2014 00:00,0-1 Miles
11781,Carlos,Gray,"Gray, Carlos",10-03-1971 00:00,M,M,60000,1,1,Graduate Degree,Skilled Manual,1,0,4239 Water St.,07-03-2016 00:00,0-1 Miles
11782,Barbara,Jai,"Jai, Barbara",17-03-1971 00:00,M,F,60000,1,1,Graduate Degree,Skilled Manual,1,0,9834 Hamlet,03-08-2016 00:00,0-1 Miles
11783,Sara,Mitchell,"Mitchell, Sara",17-11-1971 00:00,M,F,60000,1,1,Graduate Degree,Skilled Manual,1,0,9024 Dumbarton Drive,24-03-2016 00:00,0-1 Miles
11784,Jose,Turner,"Turner, Jose",19-12-1972 00:00,M,M,40000,1,1,Graduate Degree,Skilled Manual,1,0,6648 Choctaw Court,14-04-2016 00:00,0-1 Miles
11785,Theodore,Diaz,"Diaz, Theodore",25-02-1972 00:00,M,M,40000,1,1,Bachelors,Skilled Manual,1,0,4956 Vista Del Diablo,23-04-2016 00:00,0-1 Miles
11786,Ian,Murphy,"Murphy, Ian",13-09-1972 00:00,S,M,60000,1,0,Graduate Degree,Skilled Manual,1,0,2391 St. Peter Court,,2-5 Miles
11787,Jerry,Nath,"Nath, Jerry",05-09-1972 00:00,M,M,60000,1,0,Graduate Degree,Skilled Manual,1,0,6096 Pheasant Circle,15-10-2016 00:00,2-5 Miles
11788,Destiny,James,"James, Destiny",19-02-1972 00:00,S,F,70000,1,0,Graduate Degree,Professional,1,0,6538 Camelback Road,10-05-2016 00:00,2-5 Miles
11789,Bailey,Phillips,"Phillips, Bailey",20-02-1970 00:00,M,F,50000,1,1,Bachelors,Skilled Manual,1,0,571 Lafayette Drive,08-03-2016 00:00,2-5 Miles
11790,Timothy,Gonzalez,"Gonzalez, Timothy",21-05-1970 00:00,M,M,50000,1,1,Bachelors,Skilled Manual,1,0,6615 Cambelback Place,12-03-2016 00:00,2-5 Miles
11791,Chase,Morgan,"Morgan, Chase",21-04-1970 00:00,M,M,60000,1,0,Graduate Degree,Professional,1,0,5446 N. Civic Dr.,01-10-2016 00:00,0-1 Miles
11792,Alexia,Perry,"Perry, Alexia",27-05-1969 00:00,M,F,40000,1,1,Bachelors,Skilled Manual,1,1,879 Hillview Ct,04-05-2016 00:00,0-1 Miles
11793,Xavier,Rogers,"Rogers, Xavier",20-03-1969 00:00,M,M,40000,1,1,Bachelors,Skilled Manual,1,1,1480 Oliveria Road,08-02-2016 00:00,2-5 Miles
11794,Lauren,Ross,"Ross, Lauren",01-11-1969 00:00,S,F,40000,2,2,Bachelors,Skilled Manual,1,0,5375 Clearland Circle,30-11-2016 00:00,2-5 Miles
11795,Nicole,Thomas,"Thomas, Nicole",15-02-1969 00:00,S,F,40000,2,2,Bachelors,Skilled Manual,1,0,4303 Athene Drive,13-07-2016 00:00,2-5 Miles
11796,Isabel,Jenkins,"Jenkins, Isabel",07-02-1969 00:00,S,F,40000,2,2,Bachelors,Skilled Manual,0,0,9348 Notre Dame Ave,18-10-2014 00:00,0-1 Miles
11797,Devin,Coleman,"Coleman, Devin",07-03-1969 00:00,S,M,40000,2,2,Bachelors,Skilled Manual,1,0,4143 Heather Pl.,16-10-2014 00:00,2-5 Miles
11798,Brendan,Chande,"Chande, Brendan",12-02-1969 00:00,M,M,40000,2,2,Bachelors,Skilled Manual,1,0,1519 Sheffield Place,17-10-2014 00:00,2-5 Miles
11799,Jessie,Wang,"Wang, Jessie",13-09-1969 00:00,M,M,40000,2,2,Bachelors,Skilled Manual,1,0,4593 Camino Peral,12-10-2014 00:00,0-1 Miles
11800,Jennifer,Baker,"Baker, Jennifer",07-11-1969 00:00,M,F,60000,1,0,Graduate Degree,Professional,1,0,8998 Katharyn Drive,11-08-2016 00:00,2-5 Miles
11801,Aaron,Sharma,"Sharma, Aaron",16-09-1969 00:00,M,M,60000,1,0,Graduate Degree,Professional,1,0,4073 Niagara Court,14-12-2016 00:00,2-5 Miles
11802,Madison,Taylor,"Taylor, Madison",09-08-1971 00:00,M,F,60000,1,0,Graduate Degree,Professional,1,0,627 La Salle Street,29-02-2016 00:00,0-1 Miles
11803,Jan,Hernandez,"Hernandez, Jan",12-09-1971 00:00,S,F,60000,1,0,Graduate Degree,Professional,1,0,3553 Grant Street,30-07-2016 00:00,2-5 Miles
11804,Haley,Turner,"Turner, Haley",18-04-1971 00:00,M,F,60000,1,0,Graduate Degree,Professional,1,0,5450 Bellows Ct.,30-05-2016 00:00,0-1 Miles
11805,Richard,Green,"Green, Richard",12-03-1971 00:00,M,M,70000,2,0,Graduate Degree,Professional,1,0,5407 Cougar Way,25-04-2016 00:00,0-1 Miles
11806,Jennifer,Stewart,"Stewart, Jennifer",10-08-1971 00:00,M,F,70000,2,0,Graduate Degree,Professional,1,0,1500 Grant Street,25-02-2016 00:00,0-1 Miles
11807,Lucas,Baker,"Baker, Lucas",04-09-1971 00:00,M,M,70000,3,0,Graduate Degree,Professional,1,0,1086 Ash Lane,15-04-2016 00:00,2-5 Miles
11808,James,Parker,"Parker, James",12-04-1969 00:00,M,M,60000,1,0,Graduate Degree,Professional,1,0,751 Countrywood Ct.,27-03-2016 00:00,2-5 Miles
11809,Juan,Gray,"Gray, Juan",02-01-1968 00:00,M,M,60000,2,2,Bachelors,Skilled Manual,1,0,1289 Quigley St.,23-10-2014 00:00,0-1 Miles
11810,Antonio,Washington,"Washington, Antonio",07-01-1967 00:00,S,M,40000,0,0,Bachelors,Professional,0,1,7095 Curletto Dr.,22-10-2014 00:00,2-5 Miles
11811,Abigail,Brooks,"Brooks, Abigail",15-06-1967 00:00,S,F,40000,0,0,Bachelors,Professional,1,1,1617 Crossbow Way,17-10-2014 00:00,2-5 Miles
11812,Andrew,Rodriguez,"Rodriguez, Andrew",22-09-1967 00:00,M,M,40000,0,0,Bachelors,Professional,0,1,3997 Via De Luna,05-10-2014 00:00,0-1 Miles
11813,Mary,Patterson,"Patterson, Mary",12-11-1967 00:00,M,F,40000,0,0,Bachelors,Professional,0,1,1102 Ravenwood,18-10-2014 00:00,0-1 Miles
11814,Dalton,Morgan,"Morgan, Dalton",08-07-1970 00:00,M,M,60000,2,0,Graduate Degree,Professional,1,0,4921 Oakwood Circle,25-06-2016 00:00,0-1 Miles
11815,Hannah,Patterson,"Patterson, Hannah",24-04-1970 00:00,M,F,70000,3,0,Graduate Degree,Professional,1,0,3327 Rockridge Dr.,04-10-2014 00:00,0-1 Miles
11816,Joe,Torres,"Torres, Joe",23-10-1970 00:00,M,M,70000,4,0,Graduate Degree,Professional,1,0,8069 Vine Hill Way,04-10-2014 00:00,2-5 Miles
11817,Morgan,Miller,"Miller, Morgan",27-11-1970 00:00,S,F,70000,4,0,Graduate Degree,Professional,1,0,5929 William Reed Dr.,15-10-2014 00:00,2-5 Miles
11818,Daniel,Garcia,"Garcia, Daniel",22-04-1970 00:00,M,M,70000,4,0,Graduate Degree,Professional,1,0,4010 Willow Pass Road,23-10-2014 00:00,2-5 Miles
11819,Jose,Lal,"Lal, Jose",10-10-1967 00:00,M,M,70000,2,2,Bachelors,Skilled Manual,1,1,6264 Center Ave,19-02-2016 00:00,0-1 Miles
11820,Katelyn,Lopez,"Lopez, Katelyn",26-08-1966 00:00,M,F,60000,0,0,Graduate Degree,Professional,1,0,8873 Folson Drive,13-02-2016 00:00,0-1 Miles
11821,Austin,Johnson,"Johnson, Austin",15-04-1966 00:00,M,M,60000,0,0,Graduate Degree,Professional,1,0,6569 Endriss,31-07-2016 00:00,2-5 Miles
11822,Rohinton,Wadia,"Wadia, Rohinton",13-06-1966 00:00,M,F,60000,0,0,Graduate Degree,Professional,1,0,5935 Seawind Dr.,21-05-2016 00:00,2-5 Miles
11823,Morgan,Turner,"Turner, Morgan",24-10-1966 00:00,M,F,70000,0,0,Graduate Degree,Professional,1,0,6091 Bluefish Lane,19-05-2016 00:00,2-5 Miles
11824,Jill,Martin,"Martin, Jill",07-10-1966 00:00,M,F,70000,4,0,Graduate Degree,Professional,1,0,9719 Hamilton Ave,19-03-2016 00:00,2-5 Miles
11825,Aimee,She,"She, Aimee",18-05-1966 00:00,S,F,70000,5,0,Graduate Degree,Professional,1,0,6752 Covington Court,18-10-2014 00:00,2-5 Miles
11826,Jessie,Alonso,"Alonso, Jessie",15-02-1966 00:00,M,F,70000,5,0,Graduate Degree,Professional,1,0,7342 Dew Drop Circle,29-10-2014 00:00,0-1 Miles
11827,Sara,Baker,"Baker, Sara",20-09-1969 00:00,M,F,60000,2,0,Graduate Degree,Professional,1,0,5269 Mt. Trinity Court,24-02-2016 00:00,2-5 Miles
11828,Katherine,Martinez,"Martinez, Katherine",08-06-1969 00:00,M,F,70000,5,5,Graduate Degree,Professional,1,2,3836 Carletto Drive,05-04-2016 00:00,0-1 Miles
11829,Sophia,Campbell,"Campbell, Sophia",02-11-1969 00:00,M,F,70000,5,5,Graduate Degree,Professional,1,2,8122 Mink Court,14-03-2016 00:00,0-1 Miles
11830,Taylor,Garcia,"Garcia, Taylor",15-01-1969 00:00,M,F,80000,3,0,Graduate Degree,Professional,1,0,6986 Ida Ave.,01-10-2014 00:00,0-1 Miles
11831,Christian,Ross,"Ross, Christian",24-11-1969 00:00,M,M,80000,3,0,Graduate Degree,Professional,1,0,971 Harness Circle,29-10-2014 00:00,0-1 Miles
11832,Zoe,Murphy,"Murphy, Zoe",05-04-1965 00:00,S,F,40000,0,0,Bachelors,Professional,0,1,3426 Calhoun Court,22-02-2016 00:00,2-5 Miles
11833,Oscar,Price,"Price, Oscar",23-07-1965 00:00,M,M,80000,3,3,Bachelors,Skilled Manual,1,1,5049 Teakwood Dr.,14-06-2016 00:00,2-5 Miles
11834,Fernando,Flores,"Flores, Fernando",25-10-1965 00:00,S,M,80000,3,3,Bachelors,Skilled Manual,0,1,3789 Linden Lane,24-10-2014 00:00,0-1 Miles
11835,Elijah,Russell,"Russell, Elijah",19-06-1965 00:00,S,M,80000,3,3,Bachelors,Skilled Manual,1,2,1592 Working Drive,14-01-2016 00:00,2-5 Miles
11836,Garrett,Travers,"Travers, Garrett",27-04-1965 00:00,M,M,80000,3,3,Bachelors,Skilled Manual,1,2,7947 Stillman Court,25-03-2016 00:00,0-1 Miles
11837,Haley,Alexander,"Alexander, Haley",09-08-1965 00:00,S,F,80000,3,3,Bachelors,Skilled Manual,1,2,80 Mozden Lane,15-10-2014 00:00,2-5 Miles
11838,Justin,Rodriguez,"Rodriguez, Justin",09-02-1965 00:00,S,M,80000,3,3,Bachelors,Skilled Manual,0,2,761 Orchard View Ave.,02-06-2016 00:00,0-1 Miles
11839,Tyler,Brown,"Brown, Tyler",25-07-1965 00:00,S,M,60000,0,0,Graduate Degree,Professional,1,1,9271 Prestwick Ave.,28-10-2014 00:00,2-5 Miles
11840,Julian,Patterson,"Patterson, Julian",17-05-1965 00:00,M,M,60000,0,0,Graduate Degree,Professional,1,1,9240 Limewood Pl.,01-05-2016 00:00,2-5 Miles
11841,Sean,Nelson,"Nelson, Sean",16-03-1964 00:00,M,M,40000,0,0,Bachelors,Professional,0,1,4594 Hill Drive,21-05-2016 00:00,0-1 Miles
11842,Justin,Wilson,"Wilson, Justin",04-10-1964 00:00,S,M,50000,4,4,Bachelors,Skilled Manual,1,3,7164 Pinncale Drive,13-05-2016 00:00,10+ Miles
11843,Christy,Nara,"Nara, Christy",11-11-1964 00:00,S,F,50000,4,4,Bachelors,Skilled Manual,0,3,4678 Ygnacio Valley Road,11-02-2016 00:00,10+ Miles
11844,Michele,Alvarez,"Alvarez, Michele",08-04-1964 00:00,S,F,50000,4,4,Bachelors,Skilled Manual,1,3,9249 Martin St,07-10-2016 00:00,10+ Miles
11845,Natalie,Jones,"Jones, Natalie",18-08-1924 00:00,S,F,30000,2,0,High School,Skilled Manual,0,2,1442 Hill Top Rd,17-02-2016 00:00,0-1 Miles
11846,Savannah,Reed,"Reed, Savannah",15-06-1964 00:00,S,F,50000,4,2,Bachelors,Skilled Manual,1,2,4080 Pelican Loop,30-04-2016 00:00,2-5 Miles
11847,Cassidy,Diaz,"Diaz, Cassidy",01-12-1964 00:00,S,F,50000,4,2,Bachelors,Skilled Manual,0,2,3797 Concord Royale,30-06-2016 00:00,0-1 Miles
11848,Joshua,Lewis,"Lewis, Joshua",28-02-1964 00:00,M,M,50000,4,2,Bachelors,Skilled Manual,1,2,7166 Brock Lane,28-07-2016 00:00,2-5 Miles
11849,Faith,Reed,"Reed, Faith",13-09-1964 00:00,S,F,50000,4,2,Bachelors,Skilled Manual,1,2,2751 Trail Way,30-11-2016 00:00,2-5 Miles
11850,Brooke,Ramirez,"Ramirez, Brooke",23-03-1964 00:00,S,F,50000,4,2,Bachelors,Skilled Manual,1,2,8004 Water Street,10-04-2016 00:00,2-5 Miles
11851,Jada,Mitchell,"Mitchell, Jada",08-09-1963 00:00,S,F,60000,4,2,Bachelors,Professional,1,2,6848 Calico Way,18-06-2016 00:00,2-5 Miles
11852,Kyle,Russell,"Russell, Kyle",25-10-1963 00:00,S,M,60000,4,2,Bachelors,Professional,0,2,1345 Prospect Street,11-07-2016 00:00,0-1 Miles
11853,Grace,Jones,"Jones, Grace",18-11-1968 00:00,S,F,60000,0,0,Bachelors,Professional,1,1,8866 Alpha Way,11-05-2016 00:00,2-5 Miles
11854,Jason,Mitchell,"Mitchell, Jason",18-04-1968 00:00,S,M,60000,2,2,Graduate Degree,Professional,0,0,7537 Clark Creek Lane,27-10-2014 00:00,0-1 Miles
11855,Christian,Walker,"Walker, Christian",13-08-1963 00:00,M,M,60000,4,2,Bachelors,Professional,1,4,1575 Brown Street,29-04-2016 00:00,2-5 Miles
11856,Seth,Hernandez,"Hernandez, Seth",17-08-1963 00:00,M,M,60000,3,2,Graduate Degree,Professional,1,0,4107 St. Raphael Drive,01-12-2016 00:00,0-1 Miles
11857,Isabella,Young,"Young, Isabella",12-03-1963 00:00,S,F,60000,3,2,Graduate Degree,Professional,0,0,9175 Benton Street,08-10-2016 00:00,0-1 Miles
11858,Jordan,Coleman,"Coleman, Jordan",07-12-1962 00:00,M,M,40000,3,2,High School,Skilled Manual,1,2,8005 Ranchhand Court,28-03-2016 00:00,2-5 Miles
11859,Blake,Garcia,"Garcia, Blake",09-09-1962 00:00,M,M,70000,1,0,Partial College,Skilled Manual,1,1,9322 Driving Drive,24-04-2016 00:00,2-5 Miles
11860,Nicole,Walker,"Walker, Nicole",09-01-1962 00:00,M,F,70000,1,0,Partial College,Skilled Manual,1,1,8362 Abbey Court,04-07-2016 00:00,2-5 Miles
11861,Katherine,Carter,"Carter, Katherine",24-04-1962 00:00,M,F,70000,1,0,Partial College,Skilled Manual,1,1,591 Laguna Street,15-05-2016 00:00,0-1 Miles
11862,Olivia,Peterson,"Peterson, Olivia",15-09-1961 00:00,S,F,40000,4,2,High School,Skilled Manual,1,2,9212 Tupelo Drive,17-05-2016 00:00,2-5 Miles
11863,Jessica,Wood,"Wood, Jessica",11-10-1961 00:00,M,F,60000,1,0,Partial College,Skilled Manual,1,1,1439 N. Canyon Road,06-09-2016 00:00,2-5 Miles
11864,Elizabeth,Thompson,"Thompson, Elizabeth",06-09-1961 00:00,M,F,60000,1,0,Partial College,Skilled Manual,1,1,2894 Encino Dr.,02-03-2016 00:00,2-5 Miles
11865,Chloe,Rivera,"Rivera, Chloe",06-02-1961 00:00,M,F,60000,1,0,Partial College,Skilled Manual,1,1,6282 Mcneil Place,21-02-2016 00:00,2-5 Miles
11866,Lucas,Scott,"Scott, Lucas",02-07-1961 00:00,M,M,60000,1,0,Partial College,Skilled Manual,0,1,1218 Woodside Court,22-02-2016 00:00,0-1 Miles
11867,Nathaniel,James,"James, Nathaniel",24-04-1960 00:00,M,M,40000,4,2,High School,Skilled Manual,1,2,4268 Weaver Court,06-06-2016 00:00,2-5 Miles
11868,Jessica,Peterson,"Peterson, Jessica",04-08-1967 00:00,S,F,70000,0,0,Partial College,Skilled Manual,1,1,1613 Santa Maria,06-02-2016 00:00,2-5 Miles
11869,Kaitlyn,Adams,"Adams, Kaitlyn",06-11-1967 00:00,S,F,70000,0,0,Partial College,Skilled Manual,0,1,3815 Berry Dr.,21-03-2016 00:00,0-1 Miles
11870,Jillian,Garcia,"Garcia, Jillian",14-07-1967 00:00,S,F,70000,0,0,Partial College,Skilled Manual,0,1,6375 Freda Drive,21-07-2016 00:00,0-1 Miles
11871,Dalton,Bennett,"Bennett, Dalton",16-08-1967 00:00,S,M,70000,0,0,Partial College,Skilled Manual,0,1,4188 Green Valley Road,27-02-2016 00:00,2-5 Miles
11872,Faith,Patterson,"Patterson, Faith",21-07-1967 00:00,S,F,60000,0,0,Graduate Degree,Professional,0,1,1141 Rolling Hill Way,23-10-2014 00:00,0-1 Miles
11873,Ryan,Zhang,"Zhang, Ryan",12-04-1967 00:00,M,M,60000,0,0,Graduate Degree,Professional,0,1,4176 Cotton Ct,09-10-2014 00:00,0-1 Miles
11874,Adrian,Bell,"Bell, Adrian",10-03-1967 00:00,S,M,60000,0,0,Bachelors,Professional,0,1,302 Briarcliff Ct.,20-07-2016 00:00,2-5 Miles
11875,Jonathan,Brown,"Brown, Jonathan",03-08-1960 00:00,M,M,60000,1,0,Partial College,Skilled Manual,0,1,5373 Montgomery Ave.,22-04-2016 00:00,0-1 Miles
